price,rating,specScore,brand,processor,storage,cores,ram,screen_size,Warranty,OS,graphics,storage_type,ram_type,width,height,aspect_ratio,resolution_area
101990,4.7,61,Lenovo,Intel Core Ultra,1024,14,16,14,12,Windows 11 ,intel arc graphics,SSD,LPDDR5X,1920,1200,1.6,2304000
132990,4,73,MSI,Intel Core i7,1024,14,16,17.3,24,Windows 11 ,NVIDIA GeForce RTX 4070,SSD,DDR5,2560,1440,1.777777778,3686400
63990,4.45,62,MSI,Intel Core i5,512,No ,16,15.6,24,Windows 11 ,NVIDIA GeForce RTX 3050,SSD,DDR4,1920,1080,1.777777778,2073600
79990,4.4,66,MSI,Intel Core i5,1024,No ,16,15.6,24,Windows 11 ,rtx 4050,SSD,DDR4,1920,1080,1.777777778,2073600
72990,4.1,63,MSI,Intel Core i7,512,10,16,15.6,24,Windows 11 ,NVIDIA GeForce RTX 3050,SSD,DDR4,1920,1080,1.777777778,2073600
67990,4.65,63,MSI,Intel Core i7,512,10,16,15.6,24,Windows 11 ,rtx 2050,SSD,DDR4,1920,1080,1.777777778,2073600
78990,4.5,71,MSI,Intel Core i7,512,10,16,15.6,24,Windows 11 ,NVIDIA GeForce RTX 3050,SSD,DDR5,1920,1080,1.777777778,2073600
87990,4.65,56,Dell,Intel Core Ultra,512,14,16,13.3,12,Windows 11 ,intel arc graphics,SSD,LPDDR5X,2560,1600,1.6,4096000
96099,4.3,59,Dell,Intel Core Ultra,1024,16,16,13.3,12,Windows 11 ,intel arc graphics,SSD,LPDDR5X,2560,1600,1.6,4096000
45289,4,56,Dell,Intel Core i5,512,10,8,14,12,Windows 11 ,intel uhd graphics,SSD,DDR4,1920,1080,1.777777778,2073600
51790,4.5,47,Dell,Intel Core i5,512,10,8,15.6,12,Windows 11 ,intel integrated,SSD,DDR4,1920,1080,1.777777778,2073600
161990,4.4,77,HP,AMD Ryzen 9,1024,No ,16,16,12,Windows 11 ,NVIDIA GeForce RTX 4070,SSD,DDR5,1920,1080,1.777777778,2073600
219990,4.5,77,Asus,Intel Core Ultra,1024,16,32,16,12,Windows 11 ,NVIDIA GeForce RTX 4070,SSD,LPDDR5X,2560,1600,1.6,4096000
94990,4.15,64,Acer,Intel Core Ultra,1024,16,16,14,12,Windows 11 ,intel integrated,SSD,LPDDR5X,2880,1800,1.6,5184000
62990,4.1,66,Acer,AMD Ryzen 5,512,No ,16,15.6,12,Windows 11 ,rtx 2050,SSD,DDR5,1920,1080,1.777777778,2073600
103990,4.45,69,Lenovo,Intel Core i7,1024,14,16,15.6,12,Windows 11 ,rtx 4050,SSD,DDR5,1920,1080,1.777777778,2073600
44569,4.15,50,HP,Others,512,No ,8,15.6,12,Windows 11 ,intel integrated,SSD,DDR4,1920,1080,1.777777778,2073600
67140,4.2,53,HP,Others,512,10,16,15.6,12,Windows 11 ,intel integrated,SSD,DDR4,1920,1080,1.777777778,2073600
56490,4.6,61,Lenovo,Intel Core i5,512,No ,8,15.6,12,Windows 11 ,intel integrated,SSD,DDR5,1920,1080,1.777777778,2073600
69990,4.65,65,MSI,Intel Core i7,1024,10,16,15.6,24,Windows 11 ,NVIDIA GeForce RTX 3050,SSD,DDR4,1920,1080,1.777777778,2073600
51985,4.45,62,Asus,Intel Core i5,512,No ,8,15.6,12,Windows 11 ,rtx 2050,SSD,DDR4,1920,1080,1.777777778,2073600
59490,4.4,62,Lenovo,Intel Core i5,512,No ,12,15.6,12,Windows 11 ,rtx 2050,SSD,DDR5,1920,1080,1.777777778,2073600
129999,4.5,74,Acer,Intel Core i7,512,20,16,16,12,Windows 11 ,rtx 4050,SSD,DDR5,1920,1200,1.6,2304000
167990,4.6,77,Lenovo,Intel Core i7,1024,16,16,16,12,Windows 11 ,NVIDIA GeForce RTX 4070,SSD,DDR5,2560,1600,1.6,4096000
82990,4,70,Acer,AMD Ryzen 7,512,No ,16,15.6,12,Windows 11 ,rtx 4050,SSD,DDR5,1920,1080,1.777777778,2073600
219990,4,70,Asus,Intel Core Ultra,1024,16,32,14,12,Windows 11 ,intel arc graphics,SSD,LPDDR5X,1920,1200,1.6,2304000
309990,4.7,93,MSI,Intel Core Ultra,2048,16,64,16,24,Windows 11 ,rtx 4080,SSD,DDR5,3840,2400,1.6,9216000
185990,4.65,82,MSI,Intel Core Ultra,1024,16,32,17,24,Windows 11 ,NVIDIA GeForce RTX 4070,SSD,DDR5,2560,1600,1.6,4096000
180990,4,81,MSI,Intel Core Ultra,1024,16,32,16,24,Windows 11 ,NVIDIA GeForce RTX 4070,SSD,DDR5,2560,1600,1.6,4096000
164990,4.6,81,MSI,Intel Core Ultra,1024,16,32,16,24,Windows 11 ,NVIDIA GeForce RTX 4070,SSD,DDR5,2560,1600,1.6,4096000
150990,4.25,79,MSI,Intel Core i7,1024,20,16,16,24,Windows 11 ,NVIDIA GeForce RTX 4070,SSD,DDR5,1920,1200,1.6,2304000
121990,4.65,77,MSI,Intel Core i7,1024,20,16,16,24,Windows 11 ,rtx 4050,SSD,DDR5,1920,1200,1.6,2304000
145990,4.55,77,MSI,Intel Core Ultra,1024,16,16,16,24,Windows 11 ,rtx 4060,SSD,DDR5,2560,1600,1.6,4096000
189990,4.6,80,HP,Intel Core i9,1024,24,32,16.1,12,Windows 11 ,NVIDIA GeForce RTX 4070,SSD,DDR5,2560,1440,1.777777778,3686400
129990,4.15,75,Acer,Intel Core i7,1024,20,16,16,12,Windows 11 ,rtx 4050,SSD,DDR5,1920,1200,1.6,2304000
59990,4.65,64,Acer,AMD Ryzen 5,512,No ,8,15.6,12,Windows 11 ,rtx 2050,SSD,DDR5,1920,1080,1.777777778,2073600
39990,4.65,51,Acer,Intel Core i3,512,5,8,15.6,12,Windows 11 ,intel uhd graphics,SSD,DDR5,1920,1080,1.777777778,2073600
23990,4.15,43,HP,Others,256,No ,8,15.6,12,D ,intel integrated,SSD,DDR4,1366,768,1.778645833,1049088
21990,4.35,33,HP,Others,32,No ,4,11.6,12,Chrome ,Arm Mali-G72 MP3,hard disk,LPDDR4X,1366,768,1.778645833,1049088
34490,4,62,Lenovo,AMD Ryzen 3,512,No ,8,15.6,12,Windows 11 ,amd radeon amd,SSD,DDR4,1920,1080,1.777777778,2073600
198490,4.65,86,Lenovo,Intel Core i9,1024,24,32,16,12,Windows 11 ,NVIDIA GeForce RTX 4070,SSD,DDR5,2560,1600,1.6,4096000
50490,4.3,59,HP,Intel Core i5,1024,10,8,15.6,12,Windows 11 ,intel uhd graphics,SSD,DDR4,1920,1080,1.777777778,2073600
39990,4.2,56,HP,Intel Core i3,1024,No ,8,15.6,12,Windows 11 ,intel integrated,SSD,DDR4,1920,1080,1.777777778,2073600
199990,4.25,61,Microsoft,Others,512,16,16,13.5,12,Windows 11 ,intel arc graphics,SSD,Unknown,2256,1504,1.5,3393024
199990,4.45,72,Microsoft,Intel Core Ultra,1024,12,32,13,12,Windows 11 ,intel graphics,SSD,LPDDR5X,2880,1920,1.5,5529600
339990,4.3,93,MSI,Intel Core i9,2048,24,32,17,24,Windows 11 ,rtx 4090,SSD,DDR5,2560,1600,1.6,4096000
179890,4.5,83,MSI,Intel Core i7,1024,20,32,16,24,Windows 11 ,NVIDIA GeForce RTX 4070,SSD,DDR5,2560,1440,1.777777778,3686400
335000,4.55,89,Lenovo,Intel Core i9,1024,24,32,16,12,Windows 11 ,rtx 4090,SSD,DDR5,2560,1600,1.6,4096000
22999,4,46,HP,Others,256,No ,8,15.6,12,Windows 11 ,intel integrated,SSD,DDR4,1366,768,1.778645833,1049088
103990,4.75,69,Lenovo,Intel Core i7,1024,14,16,15.6,12,Windows 11 ,rtx 4050,SSD,DDR5,1920,1080,1.777777778,2073600
179990,4.3,63,Asus,Intel Core Ultra,1024,14,16,14,12,Windows 11 ,intel arc graphics,SSD,LPDDR5X,1920,1200,1.6,2304000
239990,4,75,Asus,Intel Core Ultra,2048,16,32,14,12,Windows 11 ,intel arc graphics,SSD,LPDDR5X,1920,1200,1.6,2304000
349990,4.15,88,Other,Intel Core i9,1024,24,32,18,12,Windows 11 ,rtx 4090,SSD,DDR5,2560,1600,1.6,4096000
71990,4.3,64,Lenovo,Intel Core i5,512,10,16,14,12,Windows 11 ,intel iris xe graphics,SSD,DDR4,1920,1200,1.6,2304000
214190,4.1,80,Dell,Intel Core Ultra,1024,16,32,16,12,Windows 11 ,NVIDIA GeForce RTX 4070,SSD,DDR5,2560,1600,1.6,4096000
70540,4.7,64,Dell,Intel Core i5,512,10,8,15.6,12,Windows 11 ,NVIDIA GeForce RTX 3050,SSD,DDR5,1920,1080,1.777777778,2073600
239990,4.45,73,Asus,Intel Core Ultra,1024,16,32,14,12,Windows 11 ,intel arc graphics,SSD,LPDDR5X,1920,1200,1.6,2304000
43990,4.3,44,Infinix,Intel Core i7,512,No ,8,14,12,Windows 11 ,intel integrated uhd,SSD,LPDDR4X,1920,1080,1.777777778,2073600
89990,4.7,57,Acer,Intel Core Ultra,1024,16,16,14,12,Windows 11 ,intel integrated,SSD,LPDDR5X,1920,1200,1.6,2304000
199990,4.05,80,Acer,Intel Core i9,1024,24,16,16,12,Windows 11 ,NVIDIA GeForce RTX 4070,SSD,DDR5,2560,1600,1.6,4096000
151919,4,70,Dell,Intel Core Ultra,1024,16,16,16,12,Windows 11 ,rtx 4050,SSD,DDR5,2560,1600,1.6,4096000
47899,4.35,51,Lenovo,Intel Core i3,512,No ,8,14,12,D ,intel uhd graphics,SSD,DDR4,1920,1200,1.6,2304000
124990,4.3,64,Lenovo,Intel Core Ultra,1024,16,16,16,12,Windows 11 ,NVIDIA GeForce RTX 3050,SSD,LPDDR5X,2048,1280,1.6,2621440
27990,4.2,50,Asus,Others,512,No ,8,15.6,12,Windows 11 ,intel integrated uhd,SSD,DDR4,1920,1080,1.777777778,2073600
42990,4.75,59,Acer,AMD Ryzen 7,1024,No ,16,15.6,12,Windows 11 ,amd graphics,SSD,DDR4,1920,1080,1.777777778,2073600
49877,4.55,52,Other,Intel Core i5,512,No ,8,16,12,Windows 11 ,intel uhd graphics,SSD,LPDDR4X,1920,1200,1.6,2304000
58972,4.6,52,Other,Intel Core i5,512,No ,8,14,12,Windows 11 ,intel uhd graphics,SSD,LPDDRx4,1920,1200,1.6,2304000
54390,4.4,57,Lenovo,Intel Core i5,512,No ,16,15.6,12,Windows 11 ,intel integrated uhd,SSD,LPDDR5,1920,1080,1.777777778,2073600
83990,4.4,68,HP,Others,512,No ,16,14,12,Windows 11 ,amd radeon graphics,SSD,LPDDR5,1920,1200,1.6,2304000
43490,4.35,47,Lenovo,Intel Core i5,512,10,8,14,12,D ,intel integrated uhd,SSD,DDR4,1920,1080,1.777777778,2073600
55490,4.5,53,Lenovo,Intel Core i5,512,10,8,14,12,Windows 11 ,intel integrated uhd,SSD,DDR4,1920,1080,1.777777778,2073600
86990,4.45,65,Lenovo,Intel Core i7,512,10,16,14,12,Windows 11 ,intel iris xe graphics,SSD,DDR4,1920,1200,1.6,2304000
137990,4.15,69,HP,Intel Core i7,1024,10,16,15.6,12,Windows 11 ,NVIDIA GeForce RTX 3050,SSD,LPDDR5,1920,1080,1.777777778,2073600
45990,4.75,53,Asus,Others,512,No ,16,15.6,12,Windows 11 ,intel graphics,SSD,DDR4,1920,1080,1.777777778,2073600
59990,4.55,55,Asus,Others,512,10,16,15.6,12,Windows 11 ,intel graphics,SSD,DDR4,1920,1080,1.777777778,2073600
93990,4.35,69,HP,AMD Ryzen 7,512,No ,16,14,12,Windows 11 ,amd radeon graphics,SSD,LPDDR5,1920,1200,1.6,2304000
129990,4.1,73,HP,Intel Core Ultra,1024,12,32,14,12,Windows 11 ,intel graphics,SSD,LPDDR5,1920,1200,1.6,2304000
297758,4,89,Lenovo,Intel Core i9,1024,24,32,16,12,Windows 11 ,rtx 4080,SSD,DDR5,2560,1600,1.6,4096000
130538,4.7,72,Lenovo,Intel Core i7,512,12,16,14,36,Windows 11 ,nvidia rtx a500,SSD,LPDDR5X,1920,1200,1.6,2304000
129990,4.05,65,Asus,Intel Core Ultra,1024,12,16,13.3,12,Windows 11 ,intel iris xe graphics,SSD,LPDDR5X,2880,1800,1.6,5184000
108990,4.3,71,Lenovo,Intel Core i7,512,12,16,14,36,Windows 11 ,nvidia rtx a500,SSD,LPDDR5X,1920,1200,1.6,2304000
79999,4,56,Samsung,Others,512,10,16,15.6,12,Windows 11 ,intel graphics,SSD,LPDDR4X,1920,1080,1.777777778,2073600
102999,4.75,68,HP,Intel Core Ultra,512,12,16,14,12,Windows 11 ,intel graphics,SSD,LPDDR5,1920,1200,1.6,2304000
63990,4.65,53,Samsung,Others,512,10,8,15.6,12,Windows 11 ,intel graphics,SSD,LPDDR4X,1920,1080,1.777777778,2073600
153990,4.25,72,HP,Intel Core i7,1024,10,32,13.5,12,Windows 11 ,intel iris xe graphics,SSD,LPDDR4X,3000,2000,1.5,6000000
50490,4.35,57,Lenovo,Intel Core i5,512,No ,16,14,12,Windows 11 ,intel integrated uhd,SSD,LPDDR5,1920,1080,1.777777778,2073600
150990,4.65,75,HP,Intel Core Ultra,1024,16,16,14,12,Windows 11 ,rtx 4060,SSD,LPDDR5X,2880,1800,1.6,5184000
63490,4.25,59,Lenovo,Intel Core i5,512,10,8,16,0,Windows 11 ,intel integrated iris xe,SSD,DDR4,1920,1080,1.777777778,2073600
43600,4.75,54,Lenovo,Intel Core i3,512,No ,8,16,0,D ,intel integrated iris xe,SSD,DDR4,1920,1080,1.777777778,2073600
125990,4,68,HP,Intel Core i7,512,10,16,15.6,12,Windows 11 ,NVIDIA GeForce RTX 3050,SSD,LPDDR5,1920,1080,1.777777778,2073600
25770,4.4,46,Lenovo,Others,512,No ,8,15.6,12,Windows 11 ,intel uhd graphics,SSD,DDR4,1366,768,1.778645833,1049088
279990,4.45,93,MSI,Intel Core i9,2048,24,32,17,24,Windows 11 ,rtx 4080,SSD,DDR5,2560,1600,1.6,4096000
103990,4.35,68,MSI,Intel Core Ultra,1024,16,16,15.6,24,Windows 11 ,rtx 4050,SSD,DDR5,1920,1080,1.777777778,2073600
110990,4.3,69,MSI,Intel Core Ultra,1024,16,16,15.6,24,Windows 11 ,rtx 4060,SSD,DDR5,1920,1080,1.777777778,2073600
94990,4.1,70,MSI,AMD Ryzen 7,512,No ,16,15.75,24,Windows 11 ,rtx 4050,SSD,DDR5,1920,1080,1.777777778,2073600
94990,4,66,MSI,Intel Core Ultra,1024,14,16,15.6,24,Windows 11 ,rtx 4050,SSD,DDR5,1920,1080,1.777777778,2073600
219990,4,83,MSI,Intel Core Ultra,1024,16,32,15.6,24,Windows 11 ,rtx 4060,SSD,DDR5,2880,1800,1.6,5184000
145490,4.15,56,Apple,Apple M Series,8,No ,8,15.3,12,Mac ,10-Core GPU,SSD,DDR4,2880,1864,1.545064378,5368320
61990,4.3,70,MSI,AMD Ryzen 5,512,No ,16,15.6,24,Windows 11 ,NVIDIA GeForce RTX 3050,SSD,DDR4,1920,1080,1.777777778,2073600
195990,4.45,88,MSI,Intel Core i7,1024,20,32,16,24,Windows 11 ,NVIDIA GeForce RTX 4070,SSD,DDR5,2560,1600,1.6,4096000
244990,4.55,86,MSI,Intel Core Ultra,2048,16,32,16,24,Windows 11 ,rtx 4060,SSD,DDR5,2560,1600,1.6,4096000
18990,4.2,38,Other,Others,256,No ,8,15.6,12,Windows 11 ,intel hd graphics,SSD,DDR3,1920,1080,1.777777778,2073600
59990,4.25,64,HP,Intel Core i5,512,No ,16,16.1,12,Windows 11 ,rtx 2050,SSD,DDR4,1920,1080,1.777777778,2073600
68990,4.2,61,MSI,Intel Core i7,1024,14,16,15.6,12,Windows 11 ,intel integrated iris xe,SSD,DDR4,1920,1080,1.777777778,2073600
78990,4.4,66,MSI,Intel Core i9,1024,14,16,15.6,12,Windows 11 ,intel integrated iris xe,SSD,DDR4,1920,1080,1.777777778,2073600
58990,4.2,57,MSI,Intel Core i5,512,No ,16,15.6,12,Windows 11 ,intel integrated iris xe,SSD,DDR4,1920,1080,1.777777778,2073600
21990,4.35,46,Other,Others,256,No ,8,15.6,12,Windows 11 ,intel integrated uhd,SSD,LPDDR5,1920,1080,1.777777778,2073600
349990,4.15,92,Lenovo,Intel Core i9,2048,24,64,16,12,Windows 11 ,rtx 4090,SSD,DDR5,3200,2000,1.6,6400000
187990,4.4,83,MSI,Intel Core Ultra,1024,16,32,16,24,Windows 11 ,rtx 4060,SSD,LPDDR5,2560,1600,1.6,4096000
133990,4.1,61,Samsung,Others,1024,10,16,15.6,12,Windows 11 ,intel graphics,SSD,LPDDR5,1920,1080,1.777777778,2073600
109990,4.6,57,Samsung,Others,512,10,16,15.6,12,Windows 11 ,intel graphics,SSD,LPDDR5,1920,1080,1.777777778,2073600
117990,4.55,59,Samsung,Others,512,10,16,15.6,12,Windows 11 ,intel graphics,SSD,LPDDR5,1920,1080,1.777777778,2073600
158990,4.5,69,Samsung,Intel Core Ultra,512,16,16,16,12,Windows 11 ,intel arc graphics,SSD,LPDDR5X,2880,1800,1.6,5184000
61399,4.2,66,Dell,Intel Core i5,512,12,16,16,12,Windows 11 ,intel integrated,SSD,DDR4,1920,1080,1.777777778,2073600
167990,4.15,81,MSI,Intel Core Ultra,1024,16,32,16,24,Windows 11 ,rtx 4060,SSD,LPDDR5,2560,1600,1.6,4096000
68990,4.45,62,MSI,Intel Core i7,1024,10,16,14,12,Windows 11 ,intel integrated iris xe,SSD,DDR4,1920,1200,1.6,2304000
78990,4.7,68,MSI,Intel Core i9,1024,14,16,14,12,Windows 11 ,intel integrated iris xe,SSD,DDR4,1920,1200,1.6,2304000
50750,4.25,59,Acer,Intel Core i7,512,No ,16,15.6,12,Windows 11 ,intel iris xe graphics,SSD,DDR4,1920,1080,1.777777778,2073600
157990,4.75,80,MSI,Intel Core Ultra,1024,16,32,16,24,Windows 11 ,rtx 4050,SSD,LPDDR5,2560,1600,1.6,4096000
133990,4.1,65,Samsung,Intel Core Ultra,512,14,16,16,12,Windows 11 ,intel arc graphics,SSD,LPDDR5X,2880,1800,1.6,5184000
98990,4.2,66,MSI,Intel Core Ultra,1024,14,16,13.3,24,Windows 11 ,intel arc graphics,SSD,LPDDR5,2880,1800,1.6,5184000
112990,4.25,69,MSI,Intel Core Ultra,1024,16,16,13.3,24,Windows 11 ,intel arc graphics,SSD,LPDDR5,2880,1800,1.6,5184000
117990,4.25,70,MSI,Intel Core Ultra,1024,16,16,16,24,Windows 11 ,intel integrated,SSD,LPDDR5,2561,1600,1.600625,4097600
134990,4,66,Samsung,Intel Core Ultra,512,16,16,14,12,Windows 11 ,intel arc graphics,SSD,LPDDR5X,2880,1800,1.6,5184000
144990,4.15,68,Samsung,Intel Core Ultra,512,16,16,16,12,Windows 11 ,intel arc graphics,SSD,LPDDR5X,2880,1800,1.6,5184000
123990,4.45,65,Samsung,Intel Core Ultra,512,14,16,14,12,Windows 11 ,intel arc graphics,SSD,LPDDR5X,2880,1800,1.6,5184000
166990,4.75,72,Samsung,Intel Core Ultra,1024,16,32,14,12,Windows 11 ,intel arc graphics,SSD,LPDDR5X,2880,1800,1.6,5184000
176990,4.2,72,Samsung,Intel Core Ultra,1024,16,32,16,12,Windows 11 ,intel arc graphics,SSD,LPDDR5X,2880,1800,1.6,5184000
291000,4.55,91,Asus,Intel Core i9,2048,24,32,16,12,Windows 11 ,rtx 4080,SSD,DDR5,2560,1600,1.6,4096000
25985,4.55,47,Asus,Others,256,No ,8,15.6,12,Windows 11 ,intel integrated uhd,SSD,DDR4,1920,1080,1.777777778,2073600
69990,4.2,61,Acer,Intel Core i5,1024,No ,16,15.6,12,Windows 11 ,rtx 2050,SSD,DDR5,1920,1080,1.777777778,2073600
107990,4.1,63,Asus,Intel Core Ultra,1024,14,16,14,12,Windows 11 ,intel arc graphics,SSD,LPDDR5X,2880,1800,1.6,5184000
121899,4.15,64,Asus,Intel Core Ultra,1024,16,16,14,12,Windows 11 ,intel arc graphics,SSD,LPDDR5X,2880,1800,1.6,5184000
70985,4.05,55,Lenovo,Intel Core i5,512,10,16,14,12,Windows 11 ,intel uhd graphics,SSD,DDR4,1920,1200,1.6,2304000
92999,4.35,60,HP,Intel Core i7,1024,10,16,14,12,Windows 11 ,intel integrated,SSD,LPDDR5X,2880,1800,1.6,5184000
111720,4.5,75,HP,AMD Ryzen 7,1024,No ,16,16.1,12,Windows 11 ,rtx 4050,SSD,DDR5,1920,1080,1.777777778,2073600
28190,4.6,35,Lenovo,Others,128,No ,4,14,12,Chrome ,intel uhd graphics,hard disk,LPDDR4X,1366,768,1.778645833,1049088
101490,4,65,Lenovo,Intel Core i7,512,14,16,15.6,12,Windows 11 ,rtx 4050,SSD,DDR5,1920,1080,1.777777778,2073600
56990,4.1,62,HP,AMD Ryzen 5,512,No ,16,15.6,12,Windows 11 ,amd radeon graphics,SSD,DDR4,1920,1080,1.777777778,2073600
51985,4.15,59,Asus,Intel Core i5,512,No ,8,17,12,Windows 11 ,rtx 2050,SSD,DDR4,1920,1080,1.777777778,2073600
46023,4.25,55,HP,Intel Core i5,512,10,8,15.6,12,Windows 11 ,intel uhd graphics,SSD,DDR4,1920,1080,1.777777778,2073600
25980,4.55,50,HP,AMD Ryzen 3,512,No ,8,14,12,D ,amd radeon graphics,SSD,DDR4,1366,768,1.778645833,1049088
28461,4.65,27,Asus,Others,128,No ,8,14,12,Chrome ,Arm Mali G52 MC2 2EE,hard disk,LPDDR4X,1920,1080,1.777777778,2073600
56490,4.25,57,Lenovo,Intel Core i5,512,No ,8,15.6,12,Windows 11 ,intel integrated,SSD,DDR5,1920,1080,1.777777778,2073600
181456,4.2,80,HP,Intel Core Ultra,2048,16,32,16,12,Windows 11 ,intel arc graphics,SSD,LPDDR5X,2880,1800,1.6,5184000
162990,4.2,75,HP,Intel Core Ultra,1024,16,32,14,12,Windows 11 ,intel arc graphics,SSD,LPDDR5X,2880,1800,1.6,5184000
44985,4.35,60,Acer,Intel Core i5,1024,10,16,15.6,12,Windows 11 ,intel iris xe graphics,SSD,DDR4,1920,1080,1.777777778,2073600
162990,4.65,75,HP,Intel Core Ultra,1024,16,32,14,12,Windows 11 ,intel arc graphics,SSD,LPDDR5X,2880,1800,1.6,5184000
499990,4.2,87,MSI,Intel Core i9,2048,No ,32,18,24,Windows 11 ,rtx 4090,SSD,DDR5,3840,2400,1.6,9216000
81999,4.45,59,Acer,Intel Core i5,1024,No ,16,15.6,12,Windows 11 ,rtx 4050,SSD,DDR5,1920,1080,1.777777778,2073600
41400,4.45,46,Lenovo,Intel Core i3,512,5,8,15.6,12,Windows 11 ,intel uhd graphics,SSD,LPDDR5,1920,1080,1.777777778,2073600
25990,4.75,45,Other,AMD Ryzen 5,256,No ,8,14,12,Windows 11 ,amd radeon,SSD,DDR4,1920,1080,1.777777778,2073600
76999,4.6,68,Dell,Intel Core i5,1024,10,16,15.6,12,Windows 11 ,NVIDIA GeForce RTX 3050,SSD,DDR5,1920,1080,1.777777778,2073600
195590,4.3,77,Dell,Intel Core i9,1024,24,16,16,12,Windows 11 ,NVIDIA GeForce RTX 4070,SSD,DDR5,2560,1600,1.6,4096000
113999,4.4,64,MSI,Intel Core Ultra,512,16,16,13.3,24,Windows 11 ,intel arc graphics,SSD,LPDDR5,1920,1200,1.6,2304000
124409,4.75,73,HP,Intel Core i7,512,16,16,16.1,12,Windows 11 ,rtx 4060,SSD,DDR5,1920,1080,1.777777778,2073600
25990,4.15,44,Infinix,Intel Core i3,512,No ,8,15.6,12,Windows 11 ,intel integrated iris xe,SSD,LPDDR4X,1920,1080,1.777777778,2073600
53990,4.6,53,Lenovo,Intel Core i3,512,No ,8,14,12,Windows 11 ,intel integrated uhd,SSD,LPDDR4,1920,1200,1.6,2304000
149990,4.7,69,Lenovo,Intel Core i9,1024,24,32,16,12,Windows 11 ,NVIDIA GeForce RTX 4070,SSD,DDR5,2560,1600,1.6,4096000
52799,4.05,54,HP,Intel Core i5,512,10,8,14,12,D ,intel iris xe graphics,SSD,DDR4,1366,768,1.778645833,1049088
149990,4,65,Asus,Intel Core Ultra,512,16,16,14,12,Windows 11 ,intel arc graphics,SSD,LPDDR5X,2880,1800,1.6,5184000
199990,4.4,72,Samsung,Intel Core Ultra,512,16,16,16,12,Windows 11 ,intel arc graphics,SSD,LPDDR5X,2880,1800,1.6,5184000
56750,4.75,56,Lenovo,Intel Core i5,512,10,8,14,12,D ,intel iris xe graphics,SSD,DDR4,1920,1080,1.777777778,2073600
44500,4.75,60,Lenovo,Intel Core i5,512,No ,8,15.6,12,Windows 11 ,intel iris xe graphics,SSD,DDR4,1920,1080,1.777777778,2073600
48990,4.7,62,Lenovo,Intel Core i5,512,No ,16,15.6,12,Windows 11 ,intel iris xe graphics,SSD,DDR4,1920,1080,1.777777778,2073600
70499,4.3,23,Other,Others,256,No ,8,14,0,Linux ,Not available,SSD,Unknown,2160,1440,1.5,3110400
299999,4.15,75,Samsung,Intel Core Ultra,1024,16,32,16,0,No ,rtx 4050,SSD,LPDDR5X,2880,1800,1.6,5184000
56990,4.4,61,Lenovo,Intel Core i7,512,10,16,15.6,12,Windows 11 ,integrated intel irisxe graphics,SSD,DDR4,1920,1080,1.777777778,2073600
80999,4.6,68,Other,Intel Core i9,1024,14,16,14.2,12,Windows 11 ,intel iris xe graphics,SSD,Unknown,2520,1680,1.5,4233600
34043,4.5,50,Dell,Others,512,No ,8,15.6,12,Windows 11 ,amd radeon graphics,SSD,LPDDR5,1920,1080,1.777777778,2073600
52990,4.15,57,Other,Intel Core i5,512,12,16,16,12,Windows 11 ,intel iris xe graphics,SSD,LPDDR5,2560,1600,1.6,4096000
65460,4.15,61,Lenovo,Intel Core i5,512,No ,16,15.6,12,Windows 11 ,NVIDIA GeForce RTX 3050,SSD,DDR4,1920,1080,1.777777778,2073600
58090,4.45,55,Dell,Intel Core i3,512,No ,8,14,12,Windows 11 ,intel uhd graphics,SSD,LPDDR5,1920,1200,1.6,2304000
79990,4.45,53,Lenovo,Intel Core i7,1024,14,16,16,12,Windows 11 ,intel iris xe graphics,SSD,LPDDR5,2560,1600,1.6,4096000
129900,4.05,57,Samsung,Intel Core i7,512,10,16,13.3,12,Windows 11 ,intel iris xe graphics,SSD,LPDDR5,1920,1080,1.777777778,2073600
61490,4.1,56,Lenovo,Intel Core i5,1024,No ,16,14,12,Windows 11 ,intel uhd graphics,SSD,LPDDR5,1920,1200,1.6,2304000
78990,4.45,53,Lenovo,Intel Core i5,1024,No ,16,14,12,Windows 11 ,intel uhd graphics,SSD,LPDDR5,1920,1200,1.6,2304000
14999,4.15,19,Other,Others,64,No ,4,11.6,12,No ,Not available,hard disk,LPDDR4,1366,768,1.778645833,1049088
148690,4.45,74,Dell,Intel Core i9,1024,24,16,15.6,12,Windows 11 ,rtx 4060,SSD,DDR5,1920,1080,1.777777778,2073600
35500,4.5,48,Dell,Intel Core i3,512,No ,8,15.6,12,Ubuntu ,intel uhd graphics,SSD,Unknown,1920,1080,1.777777778,2073600
65999,4.2,48,HP,Intel Core i7,512,10,8,15.6,12,D ,intel integrated,SSD,DDR4,1920,1080,1.777777778,2073600
34390,4.3,45,Dell,Intel Core i3,512,No ,8,15.6,12,Windows 11 ,intel uhd graphics,SSD,DDR4,1920,1080,1.777777778,2073600
67999,4.4,59,Lenovo,Intel Core i5,512,10,8,14,0,D ,intel iris xe graphics,SSD,DDR4,1920,1080,1.777777778,2073600
209990,4.3,64,Lenovo,Intel Core i7,1024,10,16,14,12,Windows 11 ,intel iris xe graphics,SSD,LPDDR5,1920,1200,1.6,2304000
25990,4.05,46,Other,Intel Core i3,512,No ,8,15.6,12,Windows 11 ,intel integrated,SSD,Unknown,1920,1080,1.777777778,2073600
